ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount,RefundStatus
2286,91451,5/28/2023,Wrong Item Delivered,40632.73,Refunded
2287,58311,12/18/2023,Product Not as Described,30307.71,Refunded
2288,35578,8/13/2023,Late Delivery,49816.53,Pending
2289,86267,11/27/2024,Changed Mind,4506.58,Pending
2290,22891,5/14/2022,Changed Mind,36595.84,Refunded
2291,66862,1/19/2025,Quality Issue,13907.49,Refunded
2292,21114,2/19/2023,Size Issue,42762.5,Refunded
2293,75800,5/5/2026,Wrong Item Delivered,12993.07,Pending
2294,12390,12/1/2024,Size Issue,36514.88,Refunded
2295,45421,10/28/2023,Wrong Item Delivered,31341.43,Rejected
2296,70735,10/2/2022,Quality Issue,16799.68,Refunded
2297,64371,12/20/2024,Damaged Product,38366.18,Refunded
2298,7710,4/26/2025,Duplicate Order,31319.28,Pending
2299,51538,5/5/2023,Changed Mind,15890.38,Refunded
2300,13516,5/25/2024,Duplicate Order,33604.55,Refunded
2301,57673,11/2/2025,Damaged Product,18992.79,Refunded
2302,26944,11/26/2023,Product Not as Described,12040.11,Refunded
2303,28278,11/1/2023,Size Issue,43897.48,Refunded
2304,86254,11/14/2025,Wrong Item Delivered,25384.51,Refunded
2305,31102,10/9/2022,Wrong Item Delivered,27992.86,Refunded
2306,22784,1/19/2025,Missing Parts,23364.66,Refunded
2307,84480,2/25/2026,Size Issue,45492.92,Refunded
2308,79264,3/15/2023,Product Not as Described,33202.87,Refunded
2309,88714,12/28/2024,Quality Issue,31697.45,Refunded
2310,14911,4/20/2023,Damaged Product,27801.83,Refunded
2311,79608,3/20/2025,Changed Mind,22629.86,Refunded
2312,9278,4/14/2026,Changed Mind,10857.46,Refunded
2313,32743,7/16/2024,Product Not as Described,22720.47,Refunded
2314,39255,10/16/2025,Duplicate Order,36157.21,Refunded
2315,49374,8/24/2022,Late Delivery,35984.36,Refunded
2316,76550,9/1/2024,Product Not as Described,34153.02,Refunded
2317,60454,4/10/2023,Damaged Product,2847.75,Refunded
2318,85178,10/7/2023,Changed Mind,46134.62,Refunded
2319,8615,7/16/2022,Duplicate Order,25240.99,Refunded
2320,60377,12/30/2023,Late Delivery,21331.05,Refunded
2321,82167,4/27/2025,Duplicate Order,30365.89,Pending
2322,75091,4/3/2023,Duplicate Order,1162,Refunded
2323,85282,1/20/2025,Defective Item,20229.54,Refunded
2324,96000,3/25/2026,Defective Item,15075.51,Refunded
2325,74512,3/5/2023,Quality Issue,15607.09,Refunded
2326,1753,10/26/2023,Quality Issue,44635.93,Refunded
2327,8513,12/19/2024,Quality Issue,4556.73,Refunded
2328,85555,3/3/2025,Size Issue,19278.2,Refunded
2329,16704,6/5/2024,Damaged Product,31225.09,Refunded
2330,43041,3/9/2024,Late Delivery,16597.64,Refunded
2331,48042,9/22/2022,Damaged Product,7615.6,Refunded
2332,47857,8/1/2025,Changed Mind,47556.9,Rejected
2333,19171,6/21/2023,Size Issue,491.85,Rejected
2334,53340,2/19/2024,Late Delivery,10425.59,Refunded
2335,15128,1/22/2024,Late Delivery,41138.9,Refunded
2336,85803,10/21/2024,Changed Mind,18367.61,Refunded
2337,60928,10/20/2024,Product Not as Described,18846.95,Refunded
2338,49875,2/28/2026,Defective Item,27761.15,Refunded
2339,56620,10/16/2023,Changed Mind,12244.5,Rejected
2340,4872,5/16/2024,Wrong Item Delivered,15922.45,Refunded
2341,88926,4/20/2022,Late Delivery,19218.39,Pending
2342,21320,1/22/2023,Wrong Item Delivered,16465.79,Refunded
2343,66973,5/4/2026,Size Issue,31390.1,Refunded
2344,64207,12/12/2025,Product Not as Described,44947.93,Refunded
2345,61607,7/25/2023,Duplicate Order,23498.62,Pending
2346,66160,6/8/2023,Duplicate Order,35360.15,Refunded
2347,13064,12/7/2025,Missing Parts,20909.56,Processed
2348,50967,9/12/2023,Changed Mind,5206.4,Refunded
2349,27499,6/23/2024,Damaged Product,33605.9,Refunded
2350,56705,10/7/2023,Size Issue,2531.74,Refunded
2351,78433,6/15/2025,Quality Issue,24159.28,Processed
2352,44770,6/28/2025,Missing Parts,8485.75,Refunded
2353,74220,5/17/2025,Damaged Product,14672.92,Refunded
2354,35502,1/29/2025,Changed Mind,34107.89,Refunded
2355,59030,6/22/2022,Wrong Item Delivered,8288.61,Pending
2356,1865,9/2/2023,Size Issue,39069.56,Refunded
2357,49953,3/19/2024,Defective Item,39492.06,Refunded
2358,37350,4/6/2023,Missing Parts,46799.39,Refunded
2359,35326,7/11/2025,Wrong Item Delivered,21852.81,Pending
2360,89656,2/13/2022,Damaged Product,38053.23,Refunded
2361,28491,6/18/2025,Late Delivery,13040.16,Refunded
2362,91075,10/28/2022,Product Not as Described,42356.73,Refunded
2363,26217,5/8/2023,Product Not as Described,45601,Refunded
2364,98033,12/30/2024,Damaged Product,45444.27,Refunded
2365,26890,6/3/2022,Damaged Product,47198.98,Refunded
2366,77329,3/2/2024,Missing Parts,11070.05,Refunded
2367,9553,1/19/2025,Missing Parts,43200.32,Refunded
2368,21378,9/22/2025,Damaged Product,12971.72,Refunded
2369,94207,10/17/2023,Defective Item,12822.61,Refunded
2370,22290,5/14/2024,Defective Item,36837.47,Refunded
2371,43550,1/10/2023,Missing Parts,46638.74,Rejected
2372,94307,1/15/2026,Missing Parts,5483.71,Refunded
2373,56160,6/20/2022,Duplicate Order,42628.25,Refunded
2374,82333,5/28/2025,Wrong Item Delivered,34529.26,Pending
2375,59888,7/18/2025,Changed Mind,18176.67,Refunded
2376,63147,3/15/2023,Product Not as Described,17646.93,Refunded
2377,47771,6/22/2023,Late Delivery,27732.5,Refunded
2378,43216,7/10/2025,Missing Parts,22227.99,Refunded
2379,45201,1/24/2026,Duplicate Order,16360.65,Refunded
2380,52499,6/23/2022,Changed Mind,45479.16,Refunded
2381,24483,2/9/2024,Changed Mind,44899.48,Refunded
2382,14864,6/11/2023,Quality Issue,26857.5,Refunded
2383,97256,10/29/2022,Late Delivery,17449.2,Refunded
2384,99607,4/19/2024,Damaged Product,42415.46,Pending
2385,2726,4/9/2023,Late Delivery,24600.9,Pending
2386,54424,5/10/2024,Late Delivery,37753.31,Refunded
2387,65793,3/8/2026,Changed Mind,6739.9,Refunded
2388,79820,6/23/2025,Size Issue,28898.08,Refunded
2389,70076,3/14/2024,Wrong Item Delivered,39748.72,Rejected
2390,52734,11/12/2024,Changed Mind,44792.47,Rejected
2391,97683,2/13/2025,Changed Mind,28208.5,Rejected
2392,62582,2/28/2024,Quality Issue,39871.64,Refunded
2393,95360,2/4/2023,Duplicate Order,21004.88,Refunded
2394,34164,4/24/2024,Changed Mind,17181.17,Refunded
2395,36857,3/16/2022,Product Not as Described,9406.95,Refunded
2396,40577,12/25/2022,Defective Item,44210.83,Processed
2397,33891,12/18/2024,Quality Issue,17197.38,Refunded
2398,21557,2/6/2023,Size Issue,40566.79,Refunded
2399,70558,1/1/2025,Late Delivery,44265.59,Refunded
2400,61620,7/22/2022,Defective Item,6467.54,Refunded
2401,74561,6/20/2024,Wrong Item Delivered,626.38,Refunded
2402,29052,10/17/2025,Missing Parts,411.82,Refunded
2403,28055,7/26/2024,Duplicate Order,14212.18,Refunded
2404,13003,8/31/2023,Changed Mind,20058.03,Refunded
2405,85060,9/25/2023,Changed Mind,44534.48,Refunded
2406,16410,8/22/2023,Duplicate Order,21255.23,Refunded
2407,52821,10/11/2022,Changed Mind,33400.58,Pending
2408,93367,1/22/2024,Late Delivery,29450.16,Refunded
2409,71060,11/19/2022,Quality Issue,16134.5,Refunded
2410,95369,4/6/2023,Wrong Item Delivered,44566.65,Pending
2411,27848,2/19/2023,Duplicate Order,34260.07,Refunded
2412,68487,4/28/2024,Changed Mind,13840.47,Refunded
2413,15471,11/28/2025,Duplicate Order,29484.72,Pending
2414,81310,10/4/2025,Late Delivery,29320.96,Refunded
2415,30644,2/23/2026,Missing Parts,41456.31,Rejected
2416,39261,1/29/2024,Changed Mind,45543.75,Refunded
2417,89388,6/3/2022,Damaged Product,42668.39,Processed
2418,16341,8/16/2024,Size Issue,30823.91,Refunded
2419,95320,7/22/2025,Late Delivery,38601.06,Refunded
2420,44931,3/11/2025,Damaged Product,48759.51,Refunded
2421,93041,2/16/2022,Defective Item,7175.73,Refunded
2422,40862,1/15/2023,Product Not as Described,48353.32,Refunded
2423,57355,5/9/2024,Missing Parts,9306.08,Refunded
2424,62071,2/10/2022,Duplicate Order,43866.02,Pending
2425,88164,7/21/2022,Quality Issue,5584.68,Refunded
2426,1705,8/12/2023,Defective Item,1817.69,Refunded
2427,60238,11/15/2023,Size Issue,44118,Refunded
2428,60229,1/17/2025,Late Delivery,42906.07,Refunded
2429,77391,8/3/2022,Duplicate Order,3167.6,Refunded
2430,23943,11/7/2024,Defective Item,12331.13,Refunded
2431,49087,6/20/2023,Late Delivery,27608.78,Refunded
2432,74476,4/2/2024,Missing Parts,4226.24,Refunded
2433,13593,1/22/2023,Damaged Product,12582.84,Refunded
2434,72531,5/27/2023,Changed Mind,12161.72,Pending
2435,8007,4/7/2022,Changed Mind,2443.26,Refunded
2436,76735,3/13/2023,Size Issue,37656.41,Refunded
2437,11437,10/5/2025,Missing Parts,10168.54,Refunded
2438,18405,11/24/2023,Wrong Item Delivered,20379.07,Refunded
2439,67488,2/21/2022,Product Not as Described,10299.46,Refunded
2440,81522,8/11/2025,Defective Item,46000.85,Refunded
2441,33445,1/16/2024,Wrong Item Delivered,15761.18,Refunded
2442,47378,12/19/2022,Duplicate Order,33691.03,Refunded
2443,55412,12/18/2022,Damaged Product,3827.32,Refunded
2444,47889,9/5/2024,Duplicate Order,2126.39,Refunded
2445,35139,3/9/2025,Quality Issue,21092.03,Refunded
2446,46324,3/7/2026,Wrong Item Delivered,42888.18,Refunded
2447,80902,4/24/2023,Product Not as Described,30213.26,Rejected
2448,29087,1/11/2023,Defective Item,45368.35,Refunded
2449,2066,11/16/2025,Quality Issue,40375.02,Pending
2450,6285,5/9/2023,Wrong Item Delivered,4880.53,Refunded
2451,19219,12/27/2023,Damaged Product,14597.16,Refunded
2452,90803,4/28/2023,Product Not as Described,38028.06,Pending
2453,27954,12/2/2022,Damaged Product,32725.79,Refunded
2454,24227,12/27/2023,Late Delivery,35049.18,Refunded
2455,11248,4/27/2024,Size Issue,23514.76,Refunded
2456,65792,9/25/2025,Defective Item,34137.99,Rejected
2457,30707,10/16/2025,Quality Issue,32889.77,Refunded
2458,52651,9/10/2024,Product Not as Described,39568.19,Processed
2459,99025,3/31/2023,Size Issue,29812.67,Refunded
2460,5213,10/3/2023,Late Delivery,44625.3,Rejected
2461,86376,12/13/2024,Duplicate Order,9704.72,Refunded
2462,95622,10/12/2025,Duplicate Order,19751.5,Rejected
2463,69648,7/26/2022,Late Delivery,28975.16,Refunded
2464,84210,12/23/2022,Defective Item,38339.95,Refunded
2465,11230,8/3/2025,Changed Mind,5964.04,Refunded
2466,77613,9/7/2025,Size Issue,2857.62,Refunded
2467,95014,10/26/2022,Changed Mind,23677.15,Refunded
2468,24659,1/20/2024,Defective Item,11168.57,Refunded
2469,20825,3/10/2024,Late Delivery,9399.8,Refunded
2470,3341,3/27/2026,Size Issue,37930.29,Refunded
2471,9204,10/9/2024,Changed Mind,20163,Rejected
2472,46198,4/29/2026,Defective Item,30052.92,Refunded
2473,21855,5/8/2025,Quality Issue,25579.45,Processed
2474,87534,1/19/2023,Changed Mind,7366.03,Pending
2475,37713,4/21/2025,Quality Issue,11408.82,Refunded
2476,341,9/1/2024,Damaged Product,6572.54,Refunded
2477,23695,7/25/2024,Damaged Product,48814.56,Refunded
2478,85136,7/19/2022,Wrong Item Delivered,45187.45,Pending
2479,14068,12/31/2023,Product Not as Described,5159.42,Refunded
2480,54047,1/23/2025,Product Not as Described,5362.17,Refunded
2481,31227,1/12/2025,Duplicate Order,8078.58,Refunded
2482,86296,7/21/2025,Defective Item,16874.69,Refunded
2483,98148,1/8/2025,Changed Mind,4025.26,Refunded
2484,83883,7/14/2024,Late Delivery,36946.77,Refunded
2485,16634,5/11/2023,Duplicate Order,13096.94,Pending
2486,55518,2/11/2026,Wrong Item Delivered,10496.71,Refunded
2487,95395,2/24/2026,Late Delivery,40241.56,Refunded
2488,79938,1/29/2024,Duplicate Order,27149.49,Refunded
2489,18510,9/20/2022,Missing Parts,7362.33,Refunded
2490,21807,3/20/2023,Size Issue,9036.22,Refunded
2491,55072,4/14/2024,Defective Item,26198.97,Refunded
2492,90933,3/23/2024,Duplicate Order,22295.81,Refunded
2493,22519,10/9/2025,Missing Parts,31179.62,Refunded
2494,49614,10/4/2024,Changed Mind,39107.85,Refunded
2495,82142,5/15/2023,Late Delivery,17471.34,Rejected
2496,72257,12/3/2024,Quality Issue,31162.64,Rejected
2497,61372,3/13/2026,Changed Mind,12887.13,Refunded
2498,5143,3/30/2023,Damaged Product,9698.86,Refunded
2499,50520,9/18/2023,Wrong Item Delivered,37029.84,Refunded
2500,68367,1/31/2024,Damaged Product,31226.7,Refunded
2501,32172,2/8/2024,Wrong Item Delivered,37936.01,Refunded
2502,85465,12/19/2024,Late Delivery,29027.75,Processed
2503,75098,6/6/2022,Missing Parts,34794.03,Refunded
2504,59082,7/27/2024,Size Issue,12719,Refunded
2505,62905,7/12/2022,Defective Item,49881.13,Refunded
2506,45765,5/26/2024,Late Delivery,10503.79,Refunded
2507,26048,7/7/2024,Damaged Product,20106.49,Refunded
2508,40745,11/29/2022,Product Not as Described,39616.44,Pending
2509,45679,3/3/2025,Damaged Product,3936.51,Refunded
2510,27785,5/29/2023,Missing Parts,48575.65,Refunded
2511,53644,2/18/2026,Missing Parts,33217.37,Refunded
2512,51240,9/1/2025,Missing Parts,36849.74,Pending
2513,9088,5/16/2025,Quality Issue,41586.03,Refunded
2514,3497,1/29/2026,Missing Parts,2397.75,Refunded
2515,81015,9/29/2025,Quality Issue,1503.15,Processed
2516,50443,3/24/2025,Duplicate Order,29205.13,Refunded
2517,20411,10/4/2022,Damaged Product,35390.04,Pending
2518,4779,5/18/2022,Late Delivery,24333.71,Refunded
2519,16068,11/8/2024,Changed Mind,4473.37,Refunded
2520,99527,12/20/2022,Size Issue,41994.69,Refunded
2521,13577,10/16/2024,Changed Mind,23233.47,Refunded
2522,99270,8/20/2025,Missing Parts,38599.66,Refunded
2523,95387,4/9/2026,Size Issue,28811.66,Refunded
2524,51768,4/30/2024,Duplicate Order,29410.13,Rejected
2525,50498,9/6/2024,Quality Issue,48407.23,Refunded
2526,78378,9/7/2024,Defective Item,43571.77,Refunded
2527,20643,1/8/2024,Changed Mind,13746.77,Pending
2528,15277,12/2/2022,Quality Issue,18602.3,Refunded
2529,90681,9/12/2024,Product Not as Described,43830.61,Refunded
2530,64781,2/28/2024,Wrong Item Delivered,6215.02,Refunded
2531,95695,3/1/2024,Changed Mind,6817.63,Refunded
2532,29024,3/30/2024,Damaged Product,19383.81,Refunded
2533,63105,5/2/2023,Wrong Item Delivered,6402.9,Pending
2534,68168,12/20/2023,Changed Mind,32967.71,Refunded
2535,69462,9/10/2022,Changed Mind,7789.27,Refunded
2536,46308,3/13/2026,Defective Item,41033.61,Refunded
2537,92623,7/25/2022,Late Delivery,5688.77,Refunded
2538,53061,2/6/2026,Size Issue,48628.55,Pending
2539,83514,4/23/2026,Defective Item,30657,Pending
2540,6480,6/17/2022,Size Issue,22643.68,Refunded
2541,63275,1/25/2025,Defective Item,38493.94,Refunded
2542,93572,7/11/2025,Wrong Item Delivered,37285.03,Refunded
2543,58708,7/30/2024,Changed Mind,3662.43,Refunded
2544,45966,3/1/2022,Missing Parts,28514.78,Pending
2545,89699,12/31/2023,Size Issue,45445.31,Pending
2546,15617,11/18/2023,Damaged Product,24218.22,Refunded
2547,36754,3/10/2022,Missing Parts,48695.81,Refunded
2548,82783,8/13/2023,Size Issue,19135.75,Refunded
2549,846,9/8/2022,Damaged Product,47193.99,Refunded
2550,20982,6/18/2024,Product Not as Described,33473.15,Refunded
2551,42816,7/21/2024,Missing Parts,10085.47,Refunded
2552,38988,9/15/2024,Wrong Item Delivered,45280.97,Refunded
2553,5206,9/11/2023,Wrong Item Delivered,33154.74,Pending
2554,48374,1/9/2023,Defective Item,32713.09,Refunded
2555,8116,10/26/2024,Wrong Item Delivered,17426.28,Refunded
2556,87908,7/9/2025,Damaged Product,7046.94,Refunded
2557,41537,12/14/2025,Damaged Product,27162.17,Refunded
2558,22997,6/18/2022,Missing Parts,13416.72,Refunded
2559,49942,7/26/2022,Product Not as Described,45235.16,Refunded
2560,22390,4/30/2024,Changed Mind,49321.37,Refunded
2561,2862,3/7/2022,Product Not as Described,7047.48,Refunded
2562,83933,4/7/2024,Defective Item,35370.6,Refunded
2563,32181,2/9/2024,Duplicate Order,42208.9,Refunded
2564,68780,5/30/2022,Damaged Product,28896.86,Pending
2565,57848,2/24/2023,Defective Item,17822.45,Refunded
2566,97401,1/19/2024,Defective Item,4511.49,Refunded
2567,60227,8/4/2023,Duplicate Order,10451.01,Refunded
2568,33917,1/19/2025,Size Issue,6568.27,Refunded
2569,40479,3/27/2025,Quality Issue,46271.29,Refunded
2570,63064,2/26/2025,Changed Mind,11732.17,Processed
2571,48600,4/24/2026,Defective Item,31387.4,Pending
2572,88648,4/11/2025,Product Not as Described,10358.29,Refunded
2573,45865,2/14/2022,Missing Parts,3995.48,Refunded
2574,68025,9/28/2023,Late Delivery,11420.9,Refunded
2575,2264,1/14/2025,Product Not as Described,32426.93,Rejected
2576,22279,9/25/2025,Quality Issue,38621.61,Refunded
2577,57959,2/22/2025,Wrong Item Delivered,12473.55,Refunded
2578,68150,3/17/2022,Damaged Product,22268.63,Pending
2579,27283,6/17/2022,Defective Item,9990.07,Refunded
2580,3598,4/28/2026,Quality Issue,24892.46,Rejected
2581,56591,5/15/2022,Damaged Product,16551.26,Refunded
2582,70051,11/26/2023,Product Not as Described,3642.33,Refunded
2583,53711,5/31/2025,Damaged Product,29729.51,Refunded
2584,20823,10/17/2024,Defective Item,934.1,Refunded
2585,86431,11/28/2025,Changed Mind,45029.23,Pending
2586,89910,7/24/2022,Late Delivery,48839.2,Refunded
2587,94782,7/2/2024,Product Not as Described,34364,Refunded
2588,38771,3/22/2024,Duplicate Order,32498.7,Refunded
2589,82001,4/11/2024,Duplicate Order,31312.14,Pending
2590,71701,3/14/2025,Product Not as Described,25780.77,Refunded
2591,60535,3/12/2023,Damaged Product,28050.53,Refunded
2592,9849,12/6/2025,Duplicate Order,3893.36,Refunded
2593,82835,7/10/2023,Missing Parts,915.91,Pending
2594,86111,11/7/2022,Quality Issue,12689.12,Refunded
2595,3115,12/4/2023,Damaged Product,46246.92,Refunded
2596,70872,2/22/2025,Damaged Product,24528.25,Refunded
2597,77651,2/8/2025,Duplicate Order,30842.64,Pending
2598,53416,12/16/2023,Damaged Product,1527.96,Refunded
2599,45837,11/26/2023,Missing Parts,16730.89,Refunded
2600,27078,11/18/2022,Wrong Item Delivered,41853.35,Refunded
2601,85750,7/9/2023,Damaged Product,472.74,Refunded
2602,81483,2/4/2023,Missing Parts,13499.38,Processed
2603,79425,8/5/2023,Late Delivery,28971.04,Refunded
2604,92741,4/15/2022,Changed Mind,38425.16,Pending
2605,73288,1/8/2024,Wrong Item Delivered,41940.17,Refunded
2606,99526,6/12/2025,Missing Parts,38969.94,Refunded
2607,7092,5/17/2022,Late Delivery,13849.41,Refunded
2608,54385,4/23/2022,Changed Mind,13389.61,Pending
2609,8475,9/19/2025,Duplicate Order,23700.51,Refunded
2610,97481,9/5/2024,Wrong Item Delivered,15508.68,Pending
2611,37825,2/6/2025,Quality Issue,48863.96,Processed
2612,35316,11/20/2023,Changed Mind,28322.64,Processed
2613,98917,10/25/2022,Duplicate Order,34138.02,Refunded
2614,79099,6/5/2025,Product Not as Described,8833.34,Refunded
2615,65216,10/30/2025,Duplicate Order,12978.36,Pending
2616,30776,2/9/2025,Wrong Item Delivered,12975.97,Rejected
2617,50252,2/1/2023,Size Issue,26894.96,Refunded
2618,15413,9/6/2025,Size Issue,49395.93,Refunded
2619,76153,12/26/2024,Late Delivery,12671.33,Refunded
2620,75123,1/4/2026,Size Issue,21662.95,Refunded
2621,21256,8/10/2023,Late Delivery,40279.48,Pending
2622,42813,7/14/2023,Product Not as Described,22187.42,Refunded
2623,14571,4/30/2024,Quality Issue,422.26,Refunded
2624,13821,11/17/2022,Damaged Product,41144.2,Pending
2625,26633,10/22/2022,Size Issue,34562.77,Refunded
2626,14924,11/30/2023,Product Not as Described,47280.82,Pending
2627,57664,9/17/2025,Product Not as Described,38551.86,Refunded
2628,63230,1/2/2025,Product Not as Described,30555.47,Refunded
2629,91360,3/17/2022,Missing Parts,268.9,Refunded
2630,67041,8/17/2025,Duplicate Order,16894.6,Refunded
2631,51267,12/5/2025,Size Issue,46169.55,Refunded
2632,92517,5/23/2025,Size Issue,45815.88,Refunded
2633,84728,9/16/2022,Missing Parts,26809.17,Refunded
2634,53348,3/29/2025,Changed Mind,41802.69,Refunded
2635,88458,2/8/2025,Quality Issue,45202.09,Refunded
2636,33236,7/9/2022,Changed Mind,44391.37,Refunded
