ProductID,ProductCode,ProductName,CategoryID,BrandID,SupplierID,CostPrice,SellingPrice,StockQuantity,ReorderLevel,Weight,Color,WarrantyMonths,LaunchDate,ProductStatus
989,PRD000989,Eco Fan 989,25,22,31,7589.11,11244.85,341,20,21.51,Red,36,8/18/2022,Active
990,PRD000990,Ultra Bag 990,20,95,285,5799.68,7770.48,240,20,14.36,Blue,12,9/17/2022,Active
991,PRD000991,Ultra Helmet 991,2,24,300,3990.66,5404.24,280,10,16.9,Red,24,8/8/2023,Active
992,PRD000992,Digital Camera 992,4,79,113,21647.47,33816.21,343,20,22.58,Gray,12,1/3/2022,Active
993,PRD000993,Eco Mouse 993,8,25,149,16079.5,19455.33,271,50,16.09,Blue,36,2/19/2025,Active
994,PRD000994,Digital Monitor 994,9,29,168,32767.29,40623.43,52,30,18.09,Red,12,8/22/2024,Active
995,PRD000995,Luxury SSD 995,3,83,112,3447.74,4330.36,498,30,1.22,Gray,36,1/26/2024,Active
996,PRD000996,Compact Book 996,24,38,197,32176.21,44525.82,448,50,15.46,Gray,36,2/13/2021,Active
997,PRD000997,Premium Shoes 997,23,16,276,18408.92,22264.04,485,10,7.18,White,24,9/20/2023,Active
998,PRD000998,Elite Book 998,17,92,97,40340.55,64135.22,378,10,5.82,Blue,6,8/2/2025,Active
999,PRD000999,Digital Router 999,3,14,152,39332.52,59071.8,120,30,6.97,Green,12,3/25/2025,Active
1000,PRD001000,Eco Bottle 1000,17,74,298,30207.76,40152.71,443,10,20.21,White,6,3/1/2022,Active
1001,PRD001001,Smart Chair 1001,16,14,263,19231.03,27033.28,348,30,12.1,Green,24,4/26/2023,Active
1002,PRD001002,Advanced Sofa 1002,5,17,294,15791.95,23330.93,486,30,23,Green,12,7/18/2024,Active
1003,PRD001003,Classic SSD 1003,7,66,144,45057.07,55759.26,154,50,10.21,White,36,6/9/2023,Active
1004,PRD001004,Max Backpack 1004,24,12,119,16292.67,22562.5,471,10,22.32,White,24,5/14/2022,Active
1005,PRD001005,Compact Fan 1005,4,54,151,9569.11,14274.76,53,10,0.8,Silver,12,4/18/2023,Active
1006,PRD001006,Smart Speaker 1006,19,79,259,43652.34,55640.78,416,10,5.33,Blue,36,2/24/2024,Active
1007,PRD001007,Essential Monitor 1007,20,64,239,30547.83,36010.57,472,50,15.09,Silver,24,2/20/2026,Active
1008,PRD001008,Digital Mixer 1008,11,70,42,3388.32,4636.86,449,30,11.57,Green,36,6/2/2024,Active
1009,PRD001009,Digital Shoes 1009,6,7,129,34890.13,43481.66,49,50,17.92,White,36,11/23/2026,Active
1010,PRD001010,Pro Camera 1010,5,1,144,19827.42,27385.26,163,50,3.73,Silver,12,9/26/2026,Active
1011,PRD001011,Portable Chair 1011,16,29,158,39975.21,47892.61,327,20,6.92,Red,36,8/8/2021,Active
1012,PRD001012,Pro SSD 1012,24,18,279,2917.13,3560.4,57,20,6.52,White,12,8/1/2021,Active
1013,PRD001013,Compact Laptop 1013,17,16,249,1345.59,1786.33,379,20,13.32,Black,12,9/20/2023,Active
1014,PRD001014,Mini Keyboard 1014,23,29,195,35244.74,41517.88,109,30,22.44,Black,6,4/17/2023,Active
1015,PRD001015,Elite Monitor 1015,2,58,229,29154.4,36351.66,432,10,24.19,Silver,36,4/7/2025,Active
1016,PRD001016,Luxury Monitor 1016,6,46,185,38666.54,46853.35,70,10,3.85,Blue,12,7/8/2022,Active
1017,PRD001017,Premium Phone 1017,22,44,137,7105.12,9258.61,475,50,3.46,Red,24,10/18/2022,Active
1018,PRD001018,Eco Monitor 1018,16,21,43,22895.98,28569.58,487,10,8.12,Silver,36,8/26/2024,Active
1019,PRD001019,Eco SSD 1019,25,71,102,31135.58,45938.9,34,30,13.63,Green,6,10/9/2026,Active
1020,PRD001020,Essential Chair 1020,4,37,125,39335.25,48299.48,344,50,18.79,Gray,24,10/26/2022,Active
1021,PRD001021,Eco Power Bank 1021,12,67,113,21776.2,26499.74,269,20,17.13,Green,36,2/12/2026,Active
1022,PRD001022,Eco Bottle 1022,13,66,17,34467.28,45614.05,169,50,22.58,Black,24,3/4/2024,Active
1023,PRD001023,Advanced Phone 1023,6,26,241,14559.99,20763.62,266,30,0.73,Silver,24,2/4/2026,Active
1024,PRD001024,Luxury Sofa 1024,12,9,79,22886.48,32283.37,405,50,2.24,Red,6,3/24/2021,Active
1025,PRD001025,Elite Monitor 1025,2,80,89,49352.63,66258.82,44,50,1.34,Blue,36,7/20/2024,Active
1026,PRD001026,Pro Phone 1026,16,55,62,24957.43,32558.61,128,30,3.97,Green,36,11/27/2022,Active
1027,PRD001027,Compact Backpack 1027,6,4,27,23342.41,31378.68,187,30,17.18,Green,6,4/27/2021,Active
1028,PRD001028,Ultra Keyboard 1028,14,81,15,41098.5,58385.13,315,30,9.09,Green,36,9/10/2026,Active
1029,PRD001029,Premium Book 1029,11,66,14,13287.18,16416.93,265,50,0.53,Black,36,5/9/2023,Active
1030,PRD001030,Premium Tablet 1030,16,23,44,41582.24,62451.54,380,50,10.41,Red,24,2/18/2023,Active
1031,PRD001031,Luxury Desk 1031,6,56,74,38587.65,49275.5,198,20,7.42,White,36,4/12/2023,Active
1032,PRD001032,Classic Router 1032,16,67,17,25204.6,39458.9,421,30,8.92,Blue,12,5/20/2023,Active
1033,PRD001033,Ultra Shoes 1033,5,22,285,46621.12,71160.15,249,50,21.45,White,36,4/20/2023,Active
1034,PRD001034,Smart Bag 1034,25,67,142,20976.95,28782.84,368,50,23.33,Black,12,2/24/2022,Active
1035,PRD001035,Ultra Tablet 1035,7,52,31,5475.44,7291.87,469,30,18.56,Gray,12,9/7/2026,Active
1036,PRD001036,Portable Chair 1036,2,60,60,22392.9,27848.1,88,30,21.36,White,36,2/8/2025,Active
1037,PRD001037,Digital Sofa 1037,11,71,91,38518.95,52697.38,454,30,8.97,White,36,2/23/2023,Active
1038,PRD001038,Luxury Mixer 1038,19,81,84,33836.25,52055.88,234,30,16.52,Red,12,11/14/2024,Active
1039,PRD001039,Premium SSD 1039,3,36,52,34708.9,53930.25,248,30,9.03,Green,24,10/6/2023,Active
1040,PRD001040,Portable Watch 1040,3,63,48,39492.13,59510.67,248,30,7.18,Black,24,8/6/2025,Active
1041,PRD001041,Mini Bag 1041,2,38,119,20445.34,25808.39,77,10,23.53,Red,36,6/26/2024,Active
1042,PRD001042,Smart Keyboard 1042,2,42,166,148.53,170.88,398,10,22.7,Blue,24,5/3/2026,Active
1043,PRD001043,Essential Laptop 1043,17,43,96,6900.61,10949,79,20,2.54,Silver,36,11/2/2022,Active
1044,PRD001044,Ultra Sofa 1044,3,44,154,20082.9,26161.46,147,10,10.3,White,24,9/19/2023,Active
1045,PRD001045,Smart Tablet 1045,5,60,169,16523.08,25675.05,82,50,21.69,Red,36,10/11/2022,Active
1046,PRD001046,Premium Backpack 1046,21,29,295,2665.43,4038.98,56,20,9.03,Black,24,11/22/2022,Active
1047,PRD001047,Max Bag 1047,12,5,41,15148.98,23671.75,15,20,16.38,White,24,2/22/2026,Active
1048,PRD001048,Pro Printer 1048,12,60,188,42928.2,51333.01,223,30,3.88,Gray,24,4/1/2023,Active
1049,PRD001049,Pro SSD 1049,14,36,287,9828.27,14697.51,253,20,12.49,Black,12,9/23/2022,Active
1050,PRD001050,Premium Monitor 1050,17,22,289,28716.66,36180.33,66,20,4.81,White,12,3/9/2022,Active
1051,PRD001051,Elite Book 1051,9,81,154,39487.19,63032.91,210,20,6.26,Red,6,12/28/2024,Active
1052,PRD001052,Eco Headphones 1052,22,57,82,44174.05,65497.47,228,30,22.93,Red,6,1/2/2021,Active
1053,PRD001053,Ultra Tablet 1053,21,74,230,7917.59,12307.9,438,10,6.78,Green,6,11/16/2022,Active
1054,PRD001054,Compact Backpack 1054,23,27,78,31707.22,47203.3,222,20,1.5,Gray,6,8/23/2022,Active
1055,PRD001055,Max Backpack 1055,16,67,2,20885.23,32104.26,289,10,11.51,Red,6,6/18/2023,Active
1056,PRD001056,Elite Router 1056,17,7,222,40649.12,58567.05,147,20,21.09,Black,6,5/8/2024,Active
1057,PRD001057,Classic Headphones 1057,1,101,228,1629.84,2465.76,239,10,17,Green,24,4/14/2021,Active
1058,PRD001058,Smart Toy 1058,9,41,204,9778.77,11602.65,324,30,20.72,Blue,36,5/19/2024,Active
1059,PRD001059,Elite Mouse 1059,24,53,109,4696.15,5863.68,183,20,7.35,White,12,4/24/2024,Active
1060,PRD001060,Digital Watch 1060,16,70,136,16275,24862.83,321,10,13.15,White,36,11/5/2023,Active
1061,PRD001061,Smart Router 1061,13,44,211,27030.92,42595.78,487,10,2.47,White,6,9/26/2021,Active
1062,PRD001062,Smart Keyboard 1062,7,8,212,17466.8,21165.3,264,30,18.49,Gray,6,10/19/2022,Active
1063,PRD001063,Premium Power Bank 1063,17,58,198,16814.11,20359.09,417,30,14.31,Black,36,7/19/2026,Active
1064,PRD001064,Eco Book 1064,20,36,289,47406.48,69406.35,400,20,4.24,Black,6,1/22/2026,Active
1065,PRD001065,Max Laptop 1065,5,57,131,595.75,722.02,100,20,23.96,Black,24,1/28/2022,Active
1066,PRD001066,Essential Fan 1066,25,30,69,26308.52,37594.58,49,30,19.85,White,12,12/2/2023,Active
1067,PRD001067,Mini Fan 1067,6,50,196,35707.53,45232.13,245,10,11.56,Gray,12,3/2/2026,Active
1068,PRD001068,Elite Vacuum 1068,25,12,200,6320.36,7770.47,123,20,5.07,Green,36,1/18/2023,Active
1069,PRD001069,Ultra Monitor 1069,16,63,173,7216.39,10119.85,231,20,19.44,Gray,24,6/20/2024,Active
1070,PRD001070,Essential T-Shirt 1070,13,50,94,34906.54,43733.48,172,50,15.38,Red,12,1/6/2023,Active
1071,PRD001071,Digital Speaker 1071,16,84,33,25264.74,38684.98,44,10,2.44,Green,6,1/10/2023,Active
1072,PRD001072,Elite Backpack 1072,24,43,50,38669.76,46462.4,54,30,16.28,Blue,36,10/26/2022,Active
1073,PRD001073,Classic Bag 1073,23,59,136,6225.02,8478.6,460,10,9.83,Blue,6,4/5/2022,Active
1074,PRD001074,Elite Book 1074,3,99,33,2799.4,3304.37,238,50,1.98,Green,24,12/24/2025,Active
1075,PRD001075,Max Bag 1075,24,74,69,23796.44,31315.1,179,30,20.65,Green,24,12/19/2022,Active
1076,PRD001076,Classic Shoes 1076,18,48,49,33426.05,52721.44,208,10,14.35,Gray,12,12/16/2025,Active
1077,PRD001077,Advanced Laptop 1077,22,58,18,16383.26,19556.86,349,20,5.18,White,6,11/13/2023,Active
1078,PRD001078,Compact Speaker 1078,15,75,193,31282.12,42032.82,97,50,8.75,White,6,10/11/2024,Active
1079,PRD001079,Wireless Chair 1079,9,88,294,30554.8,38824.9,193,20,8.23,Black,12,7/15/2021,Active
1080,PRD001080,Elite Bottle 1080,12,35,54,17847,20991.34,295,10,14.91,Green,36,4/3/2026,Active
1081,PRD001081,Ultra Router 1081,21,76,72,32578.06,50728.53,269,50,3.47,Blue,24,7/5/2026,Active
1082,PRD001082,Advanced Tablet 1082,5,60,163,28475.15,45255.3,237,10,5.31,Silver,12,5/12/2025,Active
1083,PRD001083,Pro Toy 1083,20,14,287,43772.71,59574.34,369,20,6.37,Gray,36,7/27/2023,Active
1084,PRD001084,Elite Router 1084,19,61,238,29295.1,34734.82,406,30,12.32,Green,6,4/5/2023,Active
1085,PRD001085,Advanced Bottle 1085,7,19,33,36080.26,48335.12,11,30,2.25,Black,12,9/9/2025,Active
1086,PRD001086,Ultra Mixer 1086,20,5,122,5140.48,7462.03,71,20,6.12,Black,24,12/12/2021,Active
1087,PRD001087,Premium Fan 1087,1,31,7,26966.67,32100.83,186,30,2.57,Green,36,9/18/2024,Active
1088,PRD001088,Compact Chair 1088,19,22,50,7572.58,10371.9,84,30,18.28,White,6,6/6/2025,Active
1089,PRD001089,Advanced Blender 1089,18,20,295,4383.09,5349.53,336,50,24.34,Silver,6,12/25/2021,Active
1090,PRD001090,Smart Bag 1090,8,22,191,40733.12,48083.25,355,20,5.54,Green,36,1/26/2023,Active
1091,PRD001091,Smart Fan 1091,3,32,42,29195.98,39337.03,242,20,7.15,Blue,36,12/20/2023,Active
1092,PRD001092,Wireless SSD 1092,18,18,124,38033.2,44803.33,240,50,1.9,Gray,12,6/28/2021,Active
1093,PRD001093,Premium Toy 1093,24,38,288,48481.39,73659.76,413,10,1.11,Red,6,7/1/2021,Active
1094,PRD001094,Mini Book 1094,2,47,204,8659.29,11123.86,317,20,6.49,Gray,12,7/15/2026,Active
1095,PRD001095,Luxury Watch 1095,9,36,110,41516.04,57164.49,376,10,22.15,Gray,36,9/26/2024,Active
1096,PRD001096,Max Helmet 1096,17,35,64,49656.25,68653.83,161,10,13.91,Gray,6,3/15/2023,Active
1097,PRD001097,Advanced SSD 1097,15,36,96,41995.83,48942.44,210,10,12.86,Silver,12,8/15/2024,Active
1098,PRD001098,Smart Bottle 1098,15,99,256,29782.36,38198.84,417,50,18.16,Gray,12,4/9/2022,Active
1099,PRD001099,Compact Power Bank 1099,14,9,176,33677.19,41409.96,31,10,9.62,Gray,36,3/22/2023,Active
1100,PRD001100,Luxury Vacuum 1100,19,42,215,2855.35,3525.79,342,10,4.7,White,24,1/19/2024,Active
1101,PRD001101,Smart Desk 1101,6,18,118,26767.35,34060.38,26,20,24.28,Red,12,7/2/2023,Active
1102,PRD001102,Luxury Speaker 1102,15,60,249,1920.71,2529.11,160,20,1.93,Green,12,3/27/2022,Active
1103,PRD001103,Elite T-Shirt 1103,6,73,32,47907.03,65617.4,262,30,17.32,Black,6,5/6/2022,Active
1104,PRD001104,Portable Backpack 1104,20,31,106,14005.4,19122.63,494,30,18.72,Silver,24,9/21/2023,Active
1105,PRD001105,Mini Toy 1105,3,92,145,14668.22,21607.7,28,20,22.83,Green,24,7/1/2022,Active
1106,PRD001106,Ultra Toy 1106,4,61,198,19646.99,27178.81,407,30,11.08,Gray,6,2/24/2024,Active
1107,PRD001107,Classic Watch 1107,10,81,90,21032.28,24262.45,289,50,9.5,White,36,7/24/2023,Active
1108,PRD001108,Premium Keyboard 1108,6,80,169,32964.17,40672.15,438,30,9.02,White,24,3/4/2022,Active
1109,PRD001109,Digital Camera 1109,23,91,279,28504.17,43118.07,224,20,5.96,Green,36,10/9/2023,Active
1110,PRD001110,Max Speaker 1110,20,95,114,2781.34,3517.6,86,20,16.93,Red,12,9/22/2026,Active
1111,PRD001111,Smart Monitor 1111,21,14,210,44685,55485.75,86,50,12.99,Silver,6,8/4/2021,Active
1112,PRD001112,Luxury Mixer 1112,18,74,249,148.34,232.81,81,10,20.08,Gray,36,9/27/2023,Active
1113,PRD001113,Ultra Keyboard 1113,12,78,169,1491.18,2089.63,49,10,2.82,White,36,2/13/2024,Active
1114,PRD001114,Premium Monitor 1114,1,1,184,29292.21,37507.62,308,10,4.88,Blue,36,10/8/2022,Active
1115,PRD001115,Classic Monitor 1115,21,42,193,37680.85,51417.33,375,50,15.61,White,24,4/27/2026,Active
1116,PRD001116,Essential Phone 1116,13,67,48,1965.16,3073.5,25,20,20.28,Black,12,10/26/2023,Active
1117,PRD001117,Eco Blender 1117,18,97,140,20172.55,27592.63,391,10,1.56,Green,36,4/10/2026,Active
1118,PRD001118,Classic SSD 1118,9,47,206,42350.71,59138.55,221,30,7.19,Black,24,9/17/2021,Active
1119,PRD001119,Premium Speaker 1119,19,41,186,40280.43,50867.1,74,50,11.44,Silver,12,11/13/2025,Active
1120,PRD001120,Smart Keyboard 1120,23,12,78,23509.76,32481.15,348,30,8.48,Red,36,8/22/2022,Active
1121,PRD001121,Compact Book 1121,13,33,259,42158.95,58165.35,238,20,16.33,Red,12,2/21/2026,Active
1122,PRD001122,Compact Bag 1122,7,37,282,3313.87,4333.32,190,50,14.74,Green,12,10/2/2024,Active
1123,PRD001123,Max Speaker 1123,2,50,115,7540.53,9529.72,405,10,13.63,Black,12,10/12/2026,Active
1124,PRD001124,Advanced Printer 1124,23,12,149,30444.4,37939.9,159,30,19.73,White,36,3/28/2024,Active
1125,PRD001125,Max Helmet 1125,10,69,208,41465.68,49603.82,371,10,18.98,Green,36,1/4/2026,Active
1126,PRD001126,Max Sofa 1126,13,68,63,15950.82,24245.42,259,10,3.76,Black,6,2/15/2026,Active
1127,PRD001127,Ultra Fan 1127,1,29,156,11561.2,16923.61,71,20,22.16,Blue,12,5/4/2025,Active
1128,PRD001128,Compact Router 1128,4,52,102,25542.78,33450.62,331,30,13.91,Silver,36,1/22/2025,Active
1129,PRD001129,Digital Watch 1129,21,51,4,36550.64,54956.52,377,20,1.32,Black,12,2/5/2025,Active
1130,PRD001130,Luxury Keyboard 1130,3,35,181,2413.76,3566.84,368,20,14.07,White,6,2/11/2024,Active
1131,PRD001131,Smart Mixer 1131,21,49,280,30098.65,38375.5,478,30,7.34,Black,24,6/21/2026,Active
1132,PRD001132,Essential Book 1132,23,18,246,25660.03,36106.18,296,50,4.11,Green,6,5/22/2024,Active
1133,PRD001133,Compact Shoes 1133,19,21,238,27826.08,36014.16,207,10,16.02,Blue,12,2/5/2023,Active
1134,PRD001134,Smart Camera 1134,5,42,209,21934.03,32060.1,484,10,21.44,White,36,3/20/2023,Active
1135,PRD001135,Portable Printer 1135,12,87,13,2240.94,3349.7,309,20,5.22,Gray,12,11/14/2026,Active
1136,PRD001136,Premium Monitor 1136,3,75,240,47518.1,60537.2,271,50,24.76,Gray,36,5/4/2024,Active
1137,PRD001137,Wireless Monitor 1137,25,33,244,41376.03,56343.45,443,20,16.39,Blue,12,6/4/2023,Active
1138,PRD001138,Mini Router 1138,2,53,257,42990.28,68690.78,477,50,2.44,Red,6,4/16/2023,Active
1139,PRD001139,Compact Chair 1139,7,52,162,32067.75,51055.82,213,20,7.41,Green,36,4/1/2022,Active
1140,PRD001140,Elite Mouse 1140,10,15,213,43458.32,63313.9,104,30,15.52,Silver,24,2/27/2022,Active
1141,PRD001141,Max Keyboard 1141,13,19,143,27228.06,33073.54,60,30,12.41,Black,12,3/2/2022,Active
1142,PRD001142,Portable Bottle 1142,25,50,150,4380.02,5069.66,440,50,2.29,Red,12,9/8/2022,Active
1143,PRD001143,Ultra Laptop 1143,10,50,33,31926.68,48931.09,95,20,19.71,Silver,36,12/16/2026,Active
1144,PRD001144,Elite Toy 1144,25,69,101,6001.74,8684.37,342,50,18.81,Black,6,12/25/2021,Active
1145,PRD001145,Smart Chair 1145,16,76,33,9977.18,14976.21,169,10,13,Silver,36,9/28/2025,Active
1146,PRD001146,Classic Tablet 1146,24,98,180,9405.25,14729.14,316,30,22.49,Green,6,2/21/2024,Active
1147,PRD001147,Portable Desk 1147,23,77,38,18515.84,21438.47,188,30,6.47,Green,6,3/15/2026,Active
1148,PRD001148,Premium Shoes 1148,18,89,35,40298.44,52044.45,143,20,13.46,Red,36,8/24/2021,Active
1149,PRD001149,Eco Bottle 1149,14,9,65,32282.56,42495,161,10,17.52,Gray,12,10/21/2024,Active
1150,PRD001150,Classic Helmet 1150,10,24,136,13221.91,15847.99,360,50,15.14,Blue,6,5/17/2022,Active
1151,PRD001151,Elite Fan 1151,21,42,75,6416.36,8378.42,15,10,15.95,White,12,6/22/2021,Active
1152,PRD001152,Eco Fan 1152,1,95,170,4881.77,5944.02,301,50,12.55,Red,36,8/28/2025,Active
1153,PRD001153,Pro Sofa 1153,1,44,241,45710.94,65592.31,369,30,4.57,Silver,6,8/9/2022,Active
1154,PRD001154,Classic Blender 1154,1,51,281,47265.32,60539.37,244,50,12.9,Red,36,12/26/2022,Active
1155,PRD001155,Advanced Mixer 1155,5,64,203,45959.28,67801.62,120,20,24.65,Red,12,10/24/2024,Active
1156,PRD001156,Elite Bag 1156,2,95,133,27224.77,38591.74,32,50,15.5,Silver,24,3/23/2026,Active
1157,PRD001157,Premium Toy 1157,10,5,99,21207.82,26523.14,222,20,17.64,Silver,6,9/17/2023,Active
1158,PRD001158,Eco Desk 1158,21,68,103,16560.89,22619.8,75,10,11.78,Black,24,3/15/2025,Active
1159,PRD001159,Max Headphones 1159,2,82,127,42947.58,52787.31,100,20,13.77,Blue,24,2/16/2021,Active
1160,PRD001160,Premium Camera 1160,24,47,263,5988.06,8570.98,357,20,2.89,Blue,36,9/9/2026,Active
1161,PRD001161,Compact Camera 1161,18,46,204,21328.33,25868.08,44,30,20.32,Red,6,6/14/2023,Active
1162,PRD001162,Portable Blender 1162,3,71,61,40227.79,63634.18,231,10,14.11,Blue,6,5/20/2026,Active
1163,PRD001163,Smart Shoes 1163,15,80,219,2168.44,3227.78,61,50,12.81,Black,6,4/24/2026,Active
1164,PRD001164,Premium Headphones 1164,23,93,136,30944.2,43443.78,28,30,7.73,White,6,5/10/2023,Active
1165,PRD001165,Max Router 1165,19,38,14,17413.58,20434.97,164,30,1.33,Black,12,12/28/2022,Active
1166,PRD001166,Wireless SSD 1166,21,86,246,3497.89,5155.5,482,30,11.3,White,6,5/11/2024,Active
1167,PRD001167,Portable Vacuum 1167,15,91,63,16995.13,25522.21,344,50,3.75,White,24,11/8/2021,Active
1168,PRD001168,Max Phone 1168,24,92,252,23517.19,34087.57,283,30,3.59,Silver,24,7/20/2026,Active
1169,PRD001169,Max SSD 1169,25,48,134,30027.02,41564.44,266,10,19.57,Silver,6,2/14/2026,Active
1170,PRD001170,Advanced Book 1170,2,45,7,32634.98,46165.73,283,20,9.57,Red,36,4/13/2026,Active
1171,PRD001171,Pro Book 1171,12,74,191,25885.58,34553.42,254,50,1.06,Black,6,8/13/2021,Active
1172,PRD001172,Advanced Mouse 1172,2,16,212,3678.17,5809.63,14,50,10.58,Green,12,12/14/2024,Active
1173,PRD001173,Digital Phone 1173,12,33,141,10212.55,15152.84,168,10,10.92,Gray,6,6/8/2026,Active
1174,PRD001174,Ultra Fan 1174,1,91,288,27003.08,42303.78,194,20,19.75,Green,36,4/20/2021,Active
1175,PRD001175,Classic Fan 1175,11,14,205,46058.41,72743.68,437,10,21.33,Gray,24,11/16/2021,Active
1176,PRD001176,Max Printer 1176,7,71,156,2703.98,3304.82,46,10,24.81,White,24,3/10/2025,Active
1177,PRD001177,Classic Tablet 1177,16,22,163,13248.45,19591,494,30,15.18,Red,24,7/3/2024,Active
1178,PRD001178,Elite Bag 1178,12,88,97,46893.48,62485.68,36,50,4.22,Red,6,11/4/2023,Active
1179,PRD001179,Luxury Shoes 1179,17,2,230,3476.08,4399.74,154,30,21.14,Green,24,11/1/2026,Active
1180,PRD001180,Max Watch 1180,10,47,72,25200.66,30940.26,158,50,18.48,Black,6,9/1/2021,Active
1181,PRD001181,Max T-Shirt 1181,20,39,152,43550.85,59122.28,372,10,14.1,Black,6,3/15/2021,Active
1182,PRD001182,Premium Book 1182,8,60,211,41493.84,48269.21,303,20,9.65,Gray,6,10/25/2022,Active
1183,PRD001183,Classic Shoes 1183,5,80,148,8476.81,11085.36,442,20,12.73,Green,6,1/27/2025,Active
1184,PRD001184,Eco Bottle 1184,13,87,109,4560.56,5454.48,451,30,12.1,Green,36,1/15/2026,Active
1185,PRD001185,Premium SSD 1185,7,99,279,16138.44,21053.78,203,30,16.14,Green,36,11/20/2021,Active
1186,PRD001186,Premium Sofa 1186,21,32,205,7305.64,9132.81,394,20,19.78,Red,6,2/14/2022,Active
1187,PRD001187,Digital Watch 1187,7,31,9,22394.97,30385.22,477,20,22.21,Blue,36,12/24/2023,Active
1188,PRD001188,Eco Headphones 1188,12,33,164,45612.99,54112.37,188,20,4.44,Blue,12,4/1/2025,Active
1189,PRD001189,Eco Laptop 1189,2,22,253,43024.69,54196.86,463,50,11.72,White,24,11/14/2021,Active
1190,PRD001190,Compact Mixer 1190,25,88,40,14952.91,22550.23,391,30,3.04,Blue,24,3/3/2022,Active
1191,PRD001191,Pro Phone 1191,11,11,208,49880.99,78859.66,89,50,6.01,Silver,12,12/26/2025,Active
1192,PRD001192,Smart Desk 1192,24,9,36,38125.95,51952.54,401,10,18.23,Gray,12,10/24/2021,Active
1193,PRD001193,Wireless Keyboard 1193,21,99,214,43930.72,58219.59,188,10,2.13,Silver,36,5/25/2023,Active
1194,PRD001194,Digital Camera 1194,1,29,266,28237.8,36386.46,296,50,7.69,Green,6,11/23/2022,Active
1195,PRD001195,Premium Helmet 1195,1,100,273,45017.43,56818.09,245,30,6.57,Blue,24,1/26/2026,Active
1196,PRD001196,Elite Shoes 1196,5,19,173,41198.43,48676.4,210,20,3.89,White,24,11/12/2024,Active
1197,PRD001197,Mini Power Bank 1197,20,85,254,15332.43,18773.32,369,10,18.69,Silver,12,10/10/2021,Active
1198,PRD001198,Portable Bottle 1198,6,63,136,1037.67,1279.28,28,10,21.51,Green,6,11/12/2021,Active
1199,PRD001199,Luxury Helmet 1199,14,7,298,30522.52,38566.73,28,10,2.31,Red,12,7/3/2021,Active
1200,PRD001200,Advanced Keyboard 1200,17,99,265,12425.81,17154.55,202,10,19.24,Green,12,10/6/2022,Active
1201,PRD001201,Elite Helmet 1201,6,62,102,17808.67,28055.75,125,20,8.67,Silver,24,9/14/2021,Active
1202,PRD001202,Compact Monitor 1202,12,82,74,27836.16,32402.87,382,10,4.76,Green,24,9/24/2025,Active
1203,PRD001203,Luxury Printer 1203,4,28,24,46002.94,58630.61,435,30,15.12,Blue,12,10/14/2021,Active
1204,PRD001204,Mini T-Shirt 1204,12,24,171,32421.18,42471.31,190,50,21.83,Red,24,9/24/2021,Active
1205,PRD001205,Compact Mouse 1205,5,37,112,20308.54,28445.9,199,30,13.21,Green,6,6/18/2022,Active
1206,PRD001206,Advanced Shoes 1206,5,82,261,32217.37,42905.5,56,10,16.14,Red,12,12/11/2025,Active
1207,PRD001207,Pro Fan 1207,4,97,133,8055.54,9392.53,352,50,5.53,Gray,12,9/18/2022,Active
1208,PRD001208,Pro T-Shirt 1208,16,26,106,4960.39,6004.5,12,10,17.29,Black,6,12/4/2021,Active
